,ts_code,name,industry,market
3526,603590.SH,康辰药业,化学制药,主板
3527,603595.SH,东尼电子,元器件,主板
3528,603596.SH,伯特利,汽车配件,主板
3529,603598.SH,引力传媒,影视音像,主板
3530,603599.SH,广信股份,农药化肥,主板
3531,603600.SH,永艺股份,家居用品,主板
3532,603601.SH,再升科技,玻璃,主板
3533,603602.SH,纵横通信,通信设备,主板
3534,603603.SH,博天环境,环境保护,主板
3535,603605.SH,珀莱雅,日用化工,主板
3536,603606.SH,东方电缆,电气设备,主板
3537,603607.SH,京华激光,造纸,主板
3538,603608.SH,天创时尚,服饰,主板
3539,603609.SH,禾丰牧业,饲料,主板
3540,603610.SH,麒盛科技,家居用品,主板
3541,603611.SH,诺力股份,运输设备,主板
3542,603612.SH,索通发展,矿物制品,主板
3543,603613.SH,国联股份,互联网,主板
3544,603615.SH,茶花股份,家居用品,主板
3545,603616.SH,韩建河山,其他建材,主板
3546,603617.SH,君禾股份,专用机械,主板
3547,603618.SH,杭电股份,电气设备,主板
3548,603619.SH,中曼石油,石油开采,主板
3549,603626.SH,科森科技,专用机械,主板
3550,603628.SH,清源股份,电气设备,主板
3551,603629.SH,利通电子,元器件,主板
3552,603630.SH,拉芳家化,日用化工,主板
3553,603633.SH,徕木股份,元器件,主板
3554,603636.SH,南威软件,软件服务,主板
3555,603637.SH,镇海股份,建筑工程,主板
3556,603638.SH,艾迪精密,专用机械,主板
3557,603639.SH,海利尔,农药化肥,主板
3558,603648.SH,畅联股份,仓储物流,主板
3559,603650.SH,彤程新材,化工原料,主板
3560,603655.SH,朗博科技,汽车配件,主板
3561,603656.SH,泰禾光电,专用机械,主板
3562,603657.SH,春光科技,塑料,主板
3563,603658.SH,安图生物,医疗保健,主板
3564,603659.SH,璞泰来,化工原料,主板
3565,603660.SH,苏州科达,通信设备,主板
3566,603661.SH,恒林股份,家居用品,主板
3567,603662.SH,柯力传感,电器仪表,主板
3568,603663.SH,三祥新材,矿物制品,主板
3569,603665.SH,康隆达,纺织,主板
3570,603666.SH,亿嘉和,专用机械,主板
3571,603667.SH,五洲新春,机械基件,主板
3572,603668.SH,天马科技,饲料,主板
3573,603669.SH,灵康药业,化学制药,主板
3574,603676.SH,卫信康,化学制药,主板
3575,603677.SH,奇精机械,机械基件,主板
3576,603678.SH,火炬电子,元器件,主板
3577,603679.SH,华体科技,电气设备,主板
3578,603680.SH,今创集团,运输设备,主板
3579,603681.SH,永冠新材,化工原料,主板
3580,603682.SH,锦和商业,房产服务,主板
3581,603683.SH,晶华新材,化工原料,主板
3582,603685.SH,晨丰科技,电气设备,主板
3583,603686.SH,龙马环卫,环境保护,主板
3584,603687.SH,大胜达,广告包装,主板
3585,603688.SH,石英股份,矿物制品,主板
3586,603689.SH,皖天然气,供气供热,主板
3587,603690.SH,至纯科技,专用机械,主板
3588,603693.SH,江苏新能,新型电力,主板
3589,603696.SH,安记食品,食品,主板
3590,603697.SH,有友食品,食品,主板
3591,603698.SH,航天工程,专用机械,主板
3592,603699.SH,纽威股份,专用机械,主板
3593,603700.SH,宁水集团,电器仪表,主板
3594,603701.SH,德宏股份,汽车配件,主板
3595,603703.SH,盛洋科技,通信设备,主板
3596,603706.SH,东方环宇,供气供热,主板
3597,603707.SH,健友股份,化学制药,主板
3598,603708.SH,家家悦,超市连锁,主板
3599,603709.SH,中源家居,家居用品,主板
3600,603711.SH,香飘飘,软饮料,主板
3601,603712.SH,七一二,通信设备,主板
3602,603713.SH,密尔克卫,仓储物流,主板
3603,603716.SH,塞力斯,医药商业,主板
3604,603717.SH,天域生态,环境保护,主板
3605,603718.SH,海利生物,生物制药,主板
3606,603719.SH,良品铺子,食品,主板
3607,603721.SH,中广天择,影视音像,主板
3608,603722.SH,阿科力,化工原料,主板
3609,603725.SH,天安新材,塑料,主板
3610,603726.SH,朗迪集团,机械基件,主板
3611,603727.SH,博迈科,石油开采,主板
3612,603728.SH,鸣志电器,电气设备,主板
3613,603729.SH,龙韵股份,广告包装,主板
3614,603730.SH,岱美股份,汽车配件,主板
3615,603733.SH,仙鹤股份,造纸,主板
3616,603737.SH,三棵树,染料涂料,主板
3617,603738.SH,泰晶科技,元器件,主板
3618,603739.SH,蔚蓝生物,农业综合,主板
3619,603755.SH,日辰股份,食品,主板
3620,603757.SH,大元泵业,专用机械,主板
3621,603758.SH,秦安股份,汽车配件,主板
3622,603766.SH,隆鑫通用,摩托车,主板
3623,603767.SH,中马传动,汽车配件,主板
3624,603768.SH,常青股份,汽车配件,主板
3625,603773.SH,沃格光电,元器件,主板
3626,603776.SH,永安行,公共交通,主板
3627,603777.SH,来伊份,食品,主板
3628,603778.SH,乾景园林,建筑工程,主板
3629,603779.SH,ST威龙,红黄酒,主板
3630,603786.SH,科博达,汽车配件,主板
3631,603787.SH,新日股份,摩托车,主板
3632,603788.SH,宁波高发,汽车配件,主板
3633,603789.SH,星光农机,农用机械,主板
3634,603790.SH,雅运股份,染料涂料,主板
3635,603797.SH,联泰环保,环境保护,主板
3636,603798.SH,康普顿,石油加工,主板
3637,603799.SH,华友钴业,小金属,主板
3638,603800.SH,道森股份,专用机械,主板
3639,603801.SH,志邦家居,家居用品,主板
3640,603803.SH,瑞斯康达,通信设备,主板
3641,603806.SH,福斯特,塑料,主板
3642,603808.SH,歌力思,服饰,主板
3643,603809.SH,豪能股份,汽车配件,主板
3644,603810.SH,丰山集团,农药化肥,主板
3645,603811.SH,诚意药业,化学制药,主板
3646,603813.SH,原尚股份,仓储物流,主板
3647,603815.SH,交建股份,建筑工程,主板
3648,603816.SH,顾家家居,家居用品,主板
3649,603817.SH,海峡环保,环境保护,主板
3650,603818.SH,曲美家居,家居用品,主板
3651,603819.SH,神力股份,电气设备,主板
3652,603822.SH,嘉澳环保,环境保护,主板
3653,603823.SH,百合花,染料涂料,主板
3654,603825.SH,华扬联众,互联网,主板
3655,603826.SH,坤彩科技,染料涂料,主板
3656,603828.SH,柯利达,装修装饰,主板
3657,603829.SH,洛凯股份,电气设备,主板
3658,603833.SH,欧派家居,家居用品,主板
3659,603838.SH,四通股份,陶瓷,主板
3660,603839.SH,安正时尚,服饰,主板
3661,603843.SH,正平股份,建筑工程,主板
3662,603848.SH,好太太,家居用品,主板
3663,603855.SH,华荣股份,专用机械,主板
3664,603856.SH,东宏股份,塑料,主板
3665,603858.SH,步长制药,中成药,主板
3666,603859.SH,能科股份,软件服务,主板
3667,603860.SH,中公高科,公路,主板
3668,603861.SH,白云电器,电气设备,主板
3669,603863.SH,松炀资源,造纸,主板
3670,603866.SH,桃李面包,食品,主板
3671,603867.SH,新化股份,化工原料,主板
3672,603868.SH,飞科电器,家用电器,主板
3673,603869.SH,新智认知,软件服务,主板
3674,603871.SH,嘉友国际,仓储物流,主板
3675,603876.SH,鼎胜新材,铝,主板
3676,603877.SH,太平鸟,服饰,主板
3677,603878.SH,武进不锈,钢加工,主板
3678,603879.SH,永悦科技,化工原料,主板
3679,603880.SH,南卫股份,医疗保健,主板
3680,603881.SH,数据港,电信运营,主板
3681,603882.SH,金域医学,医疗保健,主板
3682,603883.SH,老百姓,医药商业,主板
3683,603885.SH,吉祥航空,空运,主板
3684,603886.SH,元祖股份,食品,主板
3685,603887.SH,城地股份,建筑工程,主板
3686,603888.SH,新华网,互联网,主板
3687,603889.SH,新澳股份,纺织,主板
3688,603890.SH,春秋电子,机械基件,主板
3689,603893.SH,瑞芯微,半导体,主板
3690,603895.SH,天永智能,专用机械,主板
3691,603896.SH,寿仙谷,中成药,主板
3692,603897.SH,长城科技,电气设备,主板
3693,603898.SH,好莱客,家居用品,主板
3694,603899.SH,晨光文具,文教休闲,主板
3695,603900.SH,莱绅通灵,服饰,主板
3696,603901.SH,永创智能,专用机械,主板
3697,603903.SH,中持股份,环境保护,主板
3698,603906.SH,龙蟠科技,化工原料,主板
3699,603908.SH,牧高笛,纺织,主板
3700,603909.SH,合诚股份,建筑工程,主板
3701,603912.SH,佳力图,专用机械,主板
3702,603915.SH,国茂股份,机械基件,主板
3703,603916.SH,苏博特,化工原料,主板
3704,603917.SH,合力科技,汽车配件,主板
3705,603918.SH,金桥信息,软件服务,主板
3706,603919.SH,金徽酒,白酒,主板
3707,603920.SH,世运电路,元器件,主板
3708,603922.SH,金鸿顺,汽车配件,主板
3709,603926.SH,铁流股份,汽车配件,主板
3710,603927.SH,中科软,软件服务,主板
3711,603928.SH,兴业股份,化工原料,主板
3712,603929.SH,亚翔集成,装修装饰,主板
3713,603933.SH,睿能科技,纺织机械,主板
3714,603936.SH,博敏电子,元器件,主板
3715,603937.SH,丽岛新材,铝,主板
3716,603938.SH,三孚股份,化工原料,主板
3717,603939.SH,益丰药房,医药商业,主板
3718,603948.SH,建业股份,化工原料,主板
3719,603949.SH,雪龙集团,汽车配件,主板
3720,603950.SH,长源东谷,汽车配件,主板
3721,603955.SH,大千生态,环境保护,主板
3722,603956.SH,威派格,专用机械,主板
3723,603958.SH,哈森股份,服饰,主板
3724,603959.SH,百利科技,建筑工程,主板
3725,603960.SH,克来机电,专用机械,主板
3726,603963.SH,大理药业,化学制药,主板
3727,603966.SH,法兰泰克,机械基件,主板
3728,603967.SH,中创物流,仓储物流,主板
3729,603968.SH,醋化股份,化工原料,主板
3730,603969.SH,银龙股份,其他建材,主板
3731,603970.SH,中农立华,其他商业,主板
3732,603976.SH,正川股份,医疗保健,主板
3733,603977.SH,国泰集团,化工原料,主板
3734,603978.SH,深圳新星,铝,主板
3735,603979.SH,金诚信,建筑工程,主板
3736,603980.SH,吉华集团,染料涂料,主板
3737,603982.SH,泉峰汽车,汽车配件,主板
3738,603983.SH,丸美股份,日用化工,主板
3739,603985.SH,恒润股份,机械基件,主板
3740,603986.SH,兆易创新,半导体,主板
3741,603987.SH,康德莱,医疗保健,主板
3742,603988.SH,中电电机,电气设备,主板
3743,603989.SH,艾华集团,元器件,主板
3744,603990.SH,麦迪科技,软件服务,主板
3745,603991.SH,至正股份,塑料,主板
3746,603992.SH,松霖科技,家居用品,主板
3747,603993.SH,洛阳钼业,小金属,主板
3748,603995.SH,甬金股份,特种钢,主板
3749,603996.SH,*ST中新,家用电器,主板
3750,603997.SH,继峰股份,汽车配件,主板
3751,603998.SH,方盛制药,中成药,主板
3752,603999.SH,读者传媒,出版业,主板
3753,605001.SH,威奥股份,运输设备,主板
3754,605166.SH,聚合顺,化工原料,主板
3755,605168.SH,三人行,互联网,主板
3756,605199.SH,葫芦娃,中成药,主板
3757,605288.SH,凯迪股份,电气设备,主板
3758,688001.SH,华兴源创,专用机械,科创板
3759,688002.SH,睿创微纳,通信设备,科创板
3760,688003.SH,天准科技,专用机械,科创板
3761,688004.SH,博汇科技,软件服务,科创板
3762,688005.SH,容百科技,电气设备,科创板
3763,688006.SH,杭可科技,电气设备,科创板
3764,688007.SH,光峰科技,元器件,科创板
3765,688008.SH,澜起科技,半导体,科创板
3766,688009.SH,中国通号,运输设备,科创板
3767,688010.SH,福光股份,电器仪表,科创板
3768,688011.SH,新光光电,元器件,科创板
3769,688012.SH,中微公司,专用机械,科创板
3770,688015.SH,交控科技,运输设备,科创板
3771,688016.SH,心脉医疗,医疗保健,科创板
3772,688018.SH,乐鑫科技,半导体,科创板
3773,688019.SH,安集科技,半导体,科创板
3774,688020.SH,方邦股份,元器件,科创板
3775,688021.SH,奥福环保,环境保护,科创板
3776,688022.SH,瀚川智能,专用机械,科创板
3777,688023.SH,安恒信息,软件服务,科创板
3778,688025.SH,杰普特,元器件,科创板
3779,688026.SH,洁特生物,塑料,科创板
3780,688027.SH,国盾量子,通信设备,科创板
3781,688028.SH,沃尔德,专用机械,科创板
3782,688029.SH,南微医学,医疗保健,科创板
3783,688030.SH,山石网科,软件服务,科创板
3784,688033.SH,天宜上佳,运输设备,科创板
3785,688036.SH,传音控股,通信设备,科创板
3786,688037.SH,芯源微,半导体,科创板
3787,688039.SH,当虹科技,软件服务,科创板
3788,688051.SH,佳华科技,软件服务,科创板
3789,688058.SH,宝兰德,软件服务,科创板
3790,688060.SH,云涌科技,软件服务,科创板
3791,688066.SH,航天宏图,软件服务,科创板
3792,688068.SH,热景生物,医疗保健,科创板
3793,688078.SH,龙软科技,软件服务,科创板
3794,688080.SH,映翰通,通信设备,科创板
3795,688081.SH,兴图新科,软件服务,科创板
3796,688085.SH,三友医疗,医疗保健,科创板
3797,688086.SH,紫晶存储,IT设备,科创板
3798,688088.SH,虹软科技,软件服务,科创板
3799,688089.SH,嘉必优,食品,科创板
3800,688090.SH,瑞松科技,专用机械,科创板
3801,688096.SH,京源环保,环境保护,科创板
3802,688098.SH,申联生物,生物制药,科创板
3803,688099.SH,晶晨股份,半导体,科创板
3804,688100.SH,威胜信息,通信设备,科创板
3805,688101.SH,三达膜,环境保护,科创板
3806,688106.SH,金宏气体,化工原料,科创板
3807,688108.SH,赛诺医疗,医疗保健,科创板
3808,688111.SH,金山办公,软件服务,科创板
3809,688116.SH,天奈科技,化工原料,科创板
3810,688118.SH,普元信息,软件服务,科创板
3811,688122.SH,西部超导,小金属,科创板
3812,688123.SH,聚辰股份,半导体,科创板
3813,688126.SH,沪硅产业-U,半导体,科创板
3814,688128.SH,中国电研,专用机械,科创板
3815,688138.SH,清溢光电,元器件,科创板
3816,688139.SH,海尔生物,医疗保健,科创板
3817,688157.SH,松井股份,染料涂料,科创板
3818,688158.SH,优刻得-W,互联网,科创板
3819,688159.SH,有方科技,通信设备,科创板
3820,688166.SH,博瑞医药,化学制药,科创板
3821,688168.SH,安博通,软件服务,科创板
3822,688169.SH,石头科技,家用电器,科创板
3823,688177.SH,百奥泰-U,生物制药,科创板
3824,688178.SH,万德斯,环境保护,科创板
3825,688181.SH,八亿时空,半导体,科创板
3826,688186.SH,广大特材,特种钢,科创板
3827,688188.SH,柏楚电子,软件服务,科创板
3828,688189.SH,南新制药,化学制药,科创板
3829,688196.SH,卓越新能,环境保护,科创板
3830,688198.SH,佰仁医疗,医疗保健,科创板
3831,688199.SH,久日新材,化工原料,科创板
3832,688200.SH,华峰测控,专用机械,科创板
3833,688202.SH,美迪西,医疗保健,科创板
3834,688208.SH,道通科技,汽车配件,科创板
3835,688218.SH,江苏北人,专用机械,科创板
3836,688222.SH,成都先导,化学制药,科创板
3837,688228.SH,开普云,互联网,科创板
3838,688233.SH,神工股份,化工原料,科创板
3839,688258.SH,卓易信息,软件服务,科创板
3840,688266.SH,泽璟制药-U,化学制药,科创板
3841,688268.SH,华特气体,化工原料,科创板
3842,688277.SH,天智航-U,医疗保健,科创板
3843,688278.SH,特宝生物,生物制药,科创板
3844,688288.SH,鸿泉物联,汽车配件,科创板
3845,688298.SH,东方生物,医疗保健,科创板
3846,688299.SH,长阳科技,塑料,科创板
3847,688300.SH,联瑞新材,矿物制品,科创板
3848,688309.SH,恒誉环保,环境保护,科创板
3849,688310.SH,迈得医疗,医疗保健,科创板
3850,688312.SH,燕麦科技,专用机械,科创板
3851,688318.SH,财富趋势,软件服务,科创板
3852,688321.SH,微芯生物,化学制药,科创板
3853,688333.SH,铂力特,机械基件,科创板
3854,688357.SH,建龙微纳,化工原料,科创板
3855,688358.SH,祥生医疗,医疗保健,科创板
3856,688360.SH,德马科技,机械基件,科创板
3857,688363.SH,华熙生物,生物制药,科创板
3858,688365.SH,光云科技,软件服务,科创板
3859,688366.SH,昊海生科,生物制药,科创板
3860,688368.SH,晶丰明源,半导体,科创板
3861,688369.SH,致远互联,软件服务,科创板
3862,688377.SH,迪威尔,专用机械,科创板
3863,688388.SH,嘉元科技,元器件,科创板
3864,688389.SH,普门科技,医疗保健,科创板
3865,688396.SH,华润微,元器件,科创板
3866,688398.SH,赛特新材,矿物制品,科创板
3867,688399.SH,硕世生物,医疗保健,科创板
3868,688466.SH,金科环境,环境保护,科创板
3869,688505.SH,复旦张江,化学制药,科创板
3870,688516.SH,奥特维,专用机械,科创板
3871,688518.SH,联赢激光,专用机械,科创板
3872,688520.SH,神州细胞-U,生物制药,科创板
3873,688528.SH,秦川物联,电器仪表,科创板
3874,688555.SH,泽达易盛,软件服务,科创板
3875,688558.SH,国盛智科,机床制造,科创板
3876,688566.SH,吉贝尔,化学制药,科创板
3877,688568.SH,中科星图,软件服务,科创板
3878,688588.SH,凌志软件,软件服务,科创板
3879,688598.SH,金博股份,矿物制品,科创板
3880,688599.SH,天合光能,电气设备,科创板
